client_id,date_naissance,date_inscription,segment_client,region,departement
1770,1989-09-05,2019-03-20,Standard,Provence-Alpes-Côte d'Azur,83
1771,1973-10-08,2011-01-08,Standard,Provence-Alpes-Côte d'Azur,13
1772,1958-03-10,1980-03-25,Pro,Centre-Val de Loire,37
1773,1964-05-06,1996-05-05,Premium,Auvergne-Rhône-Alpes,74
1774,1977-06-16,2007-03-14,Pro,Nouvelle-Aquitaine,33
1775,1993-12-11,2013-04-13,Premium,Occitanie,82
1776,1961-06-08,2007-12-17,Premium,Nouvelle-Aquitaine,17
1777,1995-02-06,2015-12-13,Pro,Occitanie,31
1778,1980-11-21,2015-01-08,Pro,Provence-Alpes-Côte d'Azur,06
1779,1955-08-09,2019-05-29,Pro,Centre-Val de Loire,45
1780,1995-02-04,2025-05-02,Premium,Hauts-de-France,62
1781,1981-12-13,2021-09-29,Premium,Pays de la Loire,85
1782,1968-09-01,1998-08-03,Pro,Île-de-France,95
1783,1957-01-14,2012-05-23,Pro,Île-de-France,77
1784,1980-04-29,2011-09-07,Standard,Grand Est,67
1785,1973-06-22,2015-04-09,Pro,Auvergne-Rhône-Alpes,63
1786,1946-11-25,1966-05-10,Standard,Occitanie,30
1787,2007-09-01,2025-11-22,Standard,Pays de la Loire,49
1788,2001-04-28,2019-12-30,Standard,Auvergne-Rhône-Alpes,63
1789,1972-07-31,1993-09-25,Standard,Hauts-de-France,80
1790,1953-01-11,1975-06-23,Premium,Provence-Alpes-Côte d'Azur,83
1791,1989-07-17,2014-12-24,Pro,Provence-Alpes-Côte d'Azur,13
1792,1954-10-05,1997-10-29,Standard,Bretagne,35
1793,1964-03-24,1988-10-26,Standard,Nouvelle-Aquitaine,33
1794,1979-04-22,2018-08-12,Pro,Auvergne-Rhône-Alpes,26
1795,1951-06-23,2013-05-10,Standard,Auvergne-Rhône-Alpes,01
1796,2004-06-04,2022-12-27,Standard,Hauts-de-France,59
1797,1949-08-24,1982-09-27,Premium,Hauts-de-France,62
1798,1978-05-22,1997-10-10,Standard,Hauts-de-France,62
1799,1991-07-27,2014-08-13,Premium,Grand Est,55
1800,1988-01-06,2024-12-30,Standard,Occitanie,31
1801,1997-09-28,2021-06-03,Standard,Auvergne-Rhône-Alpes,74
1802,1975-05-19,2022-03-27,Standard,Auvergne-Rhône-Alpes,38
1803,1986-03-14,2011-12-25,Pro,Centre-Val de Loire,37
1804,1997-03-15,2018-03-17,Pro,Hauts-de-France,62
1805,1960-01-28,2020-07-09,Premium,Grand Est,10
1806,1975-09-05,2010-10-15,Pro,Provence-Alpes-Côte d'Azur,13
1807,1946-02-10,2023-06-21,Premium,Hauts-de-France,59
1808,1971-08-09,1993-10-27,Pro,Auvergne-Rhône-Alpes,74
1809,2007-05-07,2026-01-20,Standard,Occitanie,34
1810,1985-12-09,2019-04-14,Standard,Auvergne-Rhône-Alpes,69
1811,1953-01-28,1982-07-12,Standard,Nouvelle-Aquitaine,17
1812,1984-08-01,2015-03-06,Standard,Île-de-France,92
1813,2007-07-09,2025-11-06,Premium,Auvergne-Rhône-Alpes,69
1814,2007-02-23,2026-04-04,Pro,Pays de la Loire,49
1815,2005-04-26,2025-08-30,Premium,Île-de-France,95
1816,1973-09-05,2004-09-13,Standard,Auvergne-Rhône-Alpes,38
1817,1948-10-27,1983-10-23,Pro,Hauts-de-France,59
1818,1961-06-30,2015-09-13,Pro,Auvergne-Rhône-Alpes,26
1819,1961-04-10,2004-06-08,Pro,Grand Est,52
1820,1999-02-06,2023-08-06,Standard,Provence-Alpes-Côte d'Azur,84
1821,1976-10-02,2000-06-26,Premium,Bretagne,29
1822,1982-08-01,2002-11-03,Pro,Provence-Alpes-Côte d'Azur,06
1823,1957-08-12,1982-05-11,Standard,Bretagne,56
1824,1979-11-21,2007-01-09,Pro,Provence-Alpes-Côte d'Azur,13
1825,1957-09-26,1984-10-24,Premium,Île-de-France,93
1826,2001-02-11,2019-04-07,Standard,Occitanie,31
1827,1970-11-08,1999-12-07,Standard,Bretagne,29
1828,2006-03-20,2025-06-06,Standard,Auvergne-Rhône-Alpes,42
1829,1997-09-13,2026-02-25,Pro,Grand Est,88
1830,1948-01-21,1986-10-26,Standard,Nouvelle-Aquitaine,47
1831,2001-12-20,2020-04-25,Standard,Île-de-France,93
1832,1991-06-03,2021-12-06,Pro,Auvergne-Rhône-Alpes,42
1833,1957-09-30,2017-02-24,Standard,Nouvelle-Aquitaine,87
1834,1954-08-20,2010-11-09,Premium,Nouvelle-Aquitaine,33
1835,2001-03-31,2026-02-13,Pro,Auvergne-Rhône-Alpes,42
1836,1979-10-29,2012-12-04,Pro,Île-de-France,91
1837,1975-12-03,2002-05-30,Premium,Auvergne-Rhône-Alpes,42
1838,1985-03-02,2015-02-02,Standard,Bourgogne-Franche-Comté,89
1839,1972-12-18,2013-07-13,Standard,Île-de-France,93
1840,1960-12-14,2006-12-24,Standard,Bretagne,22
1841,1985-01-08,2019-08-24,Standard,Pays de la Loire,49
1842,2000-08-20,2021-01-09,Premium,Occitanie,32
1843,1991-02-11,2021-05-20,Pro,Nouvelle-Aquitaine,17
1844,1953-03-22,2025-12-30,Premium,Auvergne-Rhône-Alpes,63
1845,1952-01-22,1984-01-19,Premium,Grand Est,67
1846,1946-01-30,2015-11-06,Standard,Île-de-France,75
1847,1996-12-25,2025-11-21,Premium,Hauts-de-France,59
1848,2000-10-26,2023-07-31,Standard,Nouvelle-Aquitaine,86
1849,1959-05-21,2016-12-09,Premium,Nouvelle-Aquitaine,17
1850,1964-04-28,1987-01-19,Premium,Île-de-France,77
1851,1982-01-01,2012-08-01,Standard,Auvergne-Rhône-Alpes,38
1852,1997-07-20,2016-07-07,Standard,Nouvelle-Aquitaine,86
1853,2003-07-25,2025-05-08,Pro,Île-de-France,93
1854,2007-09-14,2025-10-26,Standard,Nouvelle-Aquitaine,33
1855,1981-01-17,2009-01-05,Standard,Auvergne-Rhône-Alpes,38
1856,1962-10-14,2007-07-08,Standard,Île-de-France,93
1857,1992-07-07,2024-11-12,Standard,Pays de la Loire,85
1858,2007-07-07,2025-07-07,Standard,Île-de-France,94
1859,1969-01-10,1991-05-30,Standard,Nouvelle-Aquitaine,17
1860,1958-11-23,2013-03-04,Pro,Centre-Val de Loire,45
1861,2007-01-23,2025-12-04,Standard,Île-de-France,78
1862,1955-01-25,1991-03-16,Premium,Grand Est,57
1863,1953-06-14,2008-11-03,Standard,Occitanie,31
1864,1965-09-21,2019-06-17,Pro,Nouvelle-Aquitaine,33
1865,2002-05-31,2025-02-10,Pro,Île-de-France,95
1866,1997-06-06,2024-10-05,Standard,Occitanie,31
1867,2000-07-22,2020-03-03,Pro,Nouvelle-Aquitaine,64
1868,1951-01-16,1992-01-03,Standard,Provence-Alpes-Côte d'Azur,06
1869,1999-01-23,2021-11-30,Standard,Île-de-France,92
1870,1973-07-23,1995-04-08,Pro,Normandie,50
1871,1997-05-03,2020-06-02,Standard,Île-de-France,93
1872,1974-06-23,2000-04-06,Standard,Auvergne-Rhône-Alpes,42
1873,1948-03-23,2024-10-18,Standard,Normandie,27
1874,1971-07-13,1995-04-25,Standard,Auvergne-Rhône-Alpes,03
1875,1961-09-13,2021-05-10,Premium,Pays de la Loire,72
1876,1994-02-23,2012-12-02,Pro,Pays de la Loire,49
1877,1999-04-06,2023-03-16,Standard,Hauts-de-France,02
1878,1947-03-14,1972-03-22,Premium,Nouvelle-Aquitaine,19
1879,1988-04-04,2016-10-17,Standard,Île-de-France,75
1880,1975-11-19,2003-01-28,Premium,Pays de la Loire,44
1881,1998-05-30,2024-06-11,Pro,Hauts-de-France,62
1882,1954-03-28,2016-05-21,Pro,Provence-Alpes-Côte d'Azur,13
1883,1981-10-12,2010-12-09,Standard,Île-de-France,93
1884,1948-11-30,2008-07-05,Standard,Nouvelle-Aquitaine,64
1885,1959-10-23,2012-09-01,Premium,Auvergne-Rhône-Alpes,38
1886,2005-10-31,2024-06-14,Standard,Île-de-France,93
1887,2000-01-17,2020-11-25,Premium,Centre-Val de Loire,41
1888,2003-01-31,2024-11-04,Standard,Île-de-France,94
1889,1979-01-10,1997-05-22,Standard,Nouvelle-Aquitaine,79
1890,1985-06-05,2024-10-14,Standard,Pays de la Loire,44
1891,1950-11-11,1998-08-17,Standard,Pays de la Loire,44
1892,2005-07-20,2023-12-01,Premium,Provence-Alpes-Côte d'Azur,84
1893,1997-05-05,2016-11-09,Standard,Nouvelle-Aquitaine,19
1894,1950-10-01,1986-01-29,Pro,Île-de-France,77
1895,1962-08-20,2007-05-31,Premium,Bourgogne-Franche-Comté,25
1896,1946-02-28,2008-03-17,Standard,Bretagne,35
1897,1962-11-17,2018-01-28,Pro,Île-de-France,92
1898,1965-05-15,1995-08-28,Standard,Île-de-France,93
1899,1977-05-15,2010-01-28,Pro,Bretagne,29
1900,1978-05-10,2000-02-05,Pro,Occitanie,82
1901,2005-11-05,2026-01-20,Standard,Auvergne-Rhône-Alpes,38
1902,1979-09-22,1998-04-25,Pro,Auvergne-Rhône-Alpes,74
1903,1992-02-25,2024-02-08,Standard,Normandie,14
1904,1982-01-27,2019-01-27,Standard,Normandie,14
1905,1982-06-22,2013-10-06,Standard,Occitanie,81
1906,1999-03-06,2021-01-02,Pro,Auvergne-Rhône-Alpes,26
1907,1952-07-19,2002-01-29,Premium,Île-de-France,75
1908,1980-11-26,2008-12-11,Premium,Occitanie,65
1909,2006-03-25,2024-11-21,Premium,Île-de-France,92
1910,1989-08-20,2014-07-19,Standard,Île-de-France,75
1911,2007-02-13,2025-05-30,Standard,Pays de la Loire,44
1912,1974-09-02,1999-04-23,Standard,Hauts-de-France,62
1913,1971-11-17,2013-07-17,Premium,Nouvelle-Aquitaine,24
1914,1974-03-19,2003-08-31,Standard,Occitanie,66
1915,1992-05-22,2024-08-01,Premium,Pays de la Loire,85
1916,1992-06-10,2020-01-19,Standard,Grand Est,67
1917,1955-11-27,2023-11-11,Pro,Centre-Val de Loire,41
1918,1982-01-05,2006-09-11,Standard,Bretagne,22
1919,1963-08-08,2003-03-26,Standard,Normandie,27
1920,1995-07-13,2023-01-07,Pro,Occitanie,31
1921,1997-12-27,2018-12-28,Standard,Bretagne,56
1922,1986-10-25,2016-04-03,Standard,Île-de-France,94
1923,1975-02-05,2023-08-30,Pro,Auvergne-Rhône-Alpes,01
1924,1982-03-22,2007-07-14,Standard,Normandie,61
1925,1970-02-12,1992-09-28,Premium,Auvergne-Rhône-Alpes,69
1926,1999-09-24,2020-05-22,Premium,Provence-Alpes-Côte d'Azur,13
1927,1972-02-05,2016-03-29,Standard,Pays de la Loire,44
1928,2002-08-18,2021-01-20,Premium,Occitanie,34
1929,1970-10-03,2009-03-27,Pro,Île-de-France,95
1930,1976-08-03,1996-02-23,Pro,Pays de la Loire,85
1931,1945-09-05,1967-11-13,Standard,Auvergne-Rhône-Alpes,69
1932,1947-07-13,1982-03-01,Standard,Bourgogne-Franche-Comté,58
1933,1965-03-16,1996-07-10,Standard,Île-de-France,95
1934,1959-02-05,2022-03-14,Premium,Île-de-France,78
1935,2000-10-26,2019-09-12,Pro,Auvergne-Rhône-Alpes,69
1936,1997-12-01,2020-03-20,Standard,Île-de-France,78
1937,1969-11-05,2015-11-28,Premium,Nouvelle-Aquitaine,33
1938,1983-06-02,2004-08-21,Pro,Centre-Val de Loire,45
1939,1993-04-07,2016-05-13,Premium,Île-de-France,75
1940,1959-09-09,2012-09-09,Pro,Nouvelle-Aquitaine,87
1941,1997-10-11,2023-03-23,Standard,Pays de la Loire,49
1942,1979-01-11,2000-07-19,Pro,Grand Est,51
1943,1984-02-03,2006-12-23,Pro,Nouvelle-Aquitaine,17
1944,1973-05-04,2004-09-15,Pro,Hauts-de-France,80
1945,1981-06-26,2023-10-01,Standard,Pays de la Loire,49
1946,1960-12-15,1985-07-29,Pro,Nouvelle-Aquitaine,87
1947,1946-10-26,2016-11-19,Pro,Nouvelle-Aquitaine,47
1948,1984-03-22,2005-05-14,Premium,Île-de-France,75
1949,1975-02-27,1998-08-24,Pro,Normandie,27
1950,2004-06-30,2023-12-03,Pro,Grand Est,54
1951,1978-08-13,2002-02-01,Standard,Île-de-France,95
1952,1973-06-10,1994-06-05,Standard,Normandie,50
1953,2005-03-10,2023-12-08,Premium,Île-de-France,75
1954,1960-06-25,2012-09-14,Pro,Nouvelle-Aquitaine,33
1955,1968-02-20,2012-10-29,Standard,Île-de-France,91
1956,1950-11-10,2005-04-10,Pro,Occitanie,34
1957,1984-02-06,2007-01-05,Pro,Pays de la Loire,53
1958,1950-11-05,2003-01-04,Standard,Auvergne-Rhône-Alpes,69
1959,1995-09-28,2021-10-22,Standard,Occitanie,31
1960,1972-10-14,2008-05-05,Pro,Grand Est,57
1961,1965-04-27,2005-08-04,Pro,Auvergne-Rhône-Alpes,69
1962,1960-07-20,2010-03-18,Pro,Corse,2A
1963,1966-04-02,2023-06-19,Standard,Hauts-de-France,62
1964,1956-08-27,1991-12-21,Standard,Occitanie,34
1965,2000-10-23,2022-09-22,Pro,Hauts-de-France,59
1966,1967-12-09,1986-04-02,Pro,Auvergne-Rhône-Alpes,74
1967,1973-11-02,1999-06-16,Standard,Bourgogne-Franche-Comté,58
1968,1970-02-02,2006-04-30,Pro,Hauts-de-France,59
1969,1952-07-29,2019-11-16,Pro,Île-de-France,92
1970,1991-07-07,2012-07-12,Premium,Bretagne,29
1971,2000-11-09,2022-10-26,Standard,Occitanie,81
1972,1984-12-09,2005-01-02,Premium,Occitanie,32
1973,1992-10-15,2025-04-14,Pro,Centre-Val de Loire,41
1974,1972-10-02,2020-11-28,Standard,Nouvelle-Aquitaine,17
1975,1986-02-15,2019-12-02,Pro,Île-de-France,92
1976,1948-05-17,2016-11-15,Standard,Grand Est,67
1977,1960-11-10,1996-06-14,Premium,Nouvelle-Aquitaine,87
1978,1972-02-17,2011-11-22,Standard,Provence-Alpes-Côte d'Azur,06
1979,1961-05-07,1986-07-21,Standard,Provence-Alpes-Côte d'Azur,83
1980,1994-12-24,2021-06-13,Pro,Auvergne-Rhône-Alpes,26
1981,1976-03-21,2024-07-07,Premium,Occitanie,30
1982,2000-05-30,2025-09-13,Pro,Normandie,76
1983,1947-04-23,1998-06-02,Standard,Provence-Alpes-Côte d'Azur,04
1984,1998-05-09,2016-12-10,Premium,Pays de la Loire,44
1985,1946-08-31,2005-07-22,Premium,Bretagne,35
1986,1999-02-28,2026-01-31,Pro,Nouvelle-Aquitaine,33
1987,1978-01-27,2013-11-19,Pro,Bretagne,56
1988,2003-09-01,2024-02-11,Standard,Bourgogne-Franche-Comté,39
1989,1995-12-12,2021-03-15,Standard,Occitanie,66
1990,1948-01-25,1994-10-06,Standard,Île-de-France,95
1991,1972-04-08,1991-04-11,Standard,Bretagne,29
1992,1963-06-18,2024-06-03,Standard,Pays de la Loire,44
1993,1999-04-09,2017-10-08,Pro,Île-de-France,75
1994,1998-08-04,2023-09-27,Premium,Nouvelle-Aquitaine,47
1995,1978-07-05,2016-09-12,Premium,Centre-Val de Loire,18
1996,1985-10-25,2026-02-19,Standard,Île-de-France,92
1997,1946-02-27,1989-05-18,Premium,Nouvelle-Aquitaine,86
1998,1976-07-20,2001-06-02,Pro,Hauts-de-France,59
1999,1969-01-09,1989-03-08,Pro,Île-de-France,93
2000,1963-07-24,2019-06-06,Premium,Bretagne,35
2001,1954-12-23,1988-01-08,Standard,Nouvelle-Aquitaine,19
2002,1976-12-17,1997-05-12,Standard,Nouvelle-Aquitaine,19
2003,1997-09-09,2024-06-08,Standard,Hauts-de-France,02
2004,1980-10-29,2015-10-30,Standard,Auvergne-Rhône-Alpes,69
2005,1982-06-01,2006-02-04,Pro,Centre-Val de Loire,37
2006,1978-06-02,2014-03-30,Pro,Bretagne,22
2007,1977-12-13,2008-11-13,Pro,Hauts-de-France,02
2008,1945-05-15,1986-10-19,Premium,Pays de la Loire,85
2009,1998-12-05,2021-01-22,Standard,Île-de-France,77
2010,1995-11-20,2018-08-12,Premium,Île-de-France,93
2011,1959-03-11,1984-04-10,Standard,Nouvelle-Aquitaine,33
2012,1986-06-10,2010-04-04,Pro,Auvergne-Rhône-Alpes,69
2013,1997-01-14,2020-04-22,Premium,Grand Est,68
2014,2006-09-27,2025-10-16,Premium,Normandie,61
2015,1993-10-25,2026-02-18,Standard,Occitanie,30
2016,1962-03-22,2012-03-31,Pro,Bretagne,22
2017,2003-01-21,2021-06-06,Pro,Pays de la Loire,85
2018,2001-02-05,2024-05-05,Pro,Bourgogne-Franche-Comté,58
2019,1997-02-03,2015-02-05,Pro,Pays de la Loire,49
2020,2003-04-21,2022-02-20,Standard,Hauts-de-France,62
2021,1956-04-16,2016-01-27,Pro,Occitanie,31
2022,1965-11-05,1993-06-07,Standard,Hauts-de-France,59
2023,1981-03-08,2012-01-26,Premium,Hauts-de-France,59
2024,1971-02-16,2012-10-29,Pro,Auvergne-Rhône-Alpes,74
2025,2000-08-29,2024-04-20,Pro,Île-de-France,91
2026,1998-07-22,2026-03-29,Pro,Île-de-France,78
2027,1975-09-05,2022-04-01,Pro,Hauts-de-France,59
2028,2000-03-27,2018-11-01,Pro,Centre-Val de Loire,36
2029,1961-12-31,1994-12-04,Standard,Auvergne-Rhône-Alpes,42
2030,2004-12-02,2025-08-20,Premium,Auvergne-Rhône-Alpes,69
2031,1966-07-12,2025-05-16,Pro,Occitanie,48
2032,1979-07-13,1998-04-27,Standard,Hauts-de-France,59
2033,1967-04-19,2021-04-02,Premium,Île-de-France,94
2034,2006-06-16,2025-06-22,Standard,Normandie,27
2035,1971-04-18,1999-07-10,Premium,Provence-Alpes-Côte d'Azur,83
2036,1981-01-15,2007-12-29,Premium,Île-de-France,91
2037,1948-06-07,2012-10-08,Standard,Auvergne-Rhône-Alpes,74
2038,2005-05-02,2023-07-16,Pro,Provence-Alpes-Côte d'Azur,84
2039,1966-10-15,2025-12-11,Standard,Auvergne-Rhône-Alpes,69
2040,1955-02-14,2005-03-14,Standard,Centre-Val de Loire,28
2041,1974-04-11,2003-12-03,Premium,Île-de-France,75
2042,1976-02-01,2002-05-07,Standard,Corse,2B
2043,1981-11-07,2023-12-26,Premium,Hauts-de-France,59
2044,1970-01-25,2016-01-15,Standard,Auvergne-Rhône-Alpes,38
2045,1951-07-19,2016-03-30,Premium,Hauts-de-France,02
2046,1978-06-05,2009-05-01,Standard,Île-de-France,78
2047,1954-02-27,1980-12-23,Pro,Nouvelle-Aquitaine,79
2048,1962-09-11,2013-07-17,Standard,Provence-Alpes-Côte d'Azur,06
2049,1997-06-26,2021-10-23,Pro,Bretagne,22
2050,1968-07-18,1999-09-05,Standard,Hauts-de-France,60
2051,1948-12-22,1995-10-19,Premium,Nouvelle-Aquitaine,33
2052,1957-07-12,1989-11-08,Premium,Île-de-France,77
2053,1962-10-31,2014-01-30,Premium,Grand Est,67
2054,1948-04-14,1991-04-23,Pro,Pays de la Loire,44
2055,1990-05-18,2009-09-09,Pro,Auvergne-Rhône-Alpes,38
2056,2005-09-09,2025-12-02,Standard,Hauts-de-France,59
2057,1976-03-23,2001-05-24,Premium,Île-de-France,75
2058,1985-03-22,2010-03-22,Standard,Nouvelle-Aquitaine,17
2059,1995-02-27,2017-10-25,Standard,Hauts-de-France,59
2060,2006-11-01,2025-09-22,Pro,Île-de-France,77
2061,1950-11-07,2022-04-29,Premium,Nouvelle-Aquitaine,24
2062,1962-12-15,2017-09-18,Standard,Centre-Val de Loire,18
2063,1986-05-19,2006-07-20,Premium,Bretagne,29
2064,1958-07-26,1978-05-15,Standard,Île-de-France,93
2065,1972-01-07,2012-09-18,Standard,Bretagne,56
2066,1994-04-06,2018-06-19,Standard,Île-de-France,77
2067,1979-02-08,2001-03-02,Standard,Auvergne-Rhône-Alpes,01
2068,2000-05-10,2020-03-28,Standard,Occitanie,81
2069,1966-08-18,2010-06-14,Pro,Île-de-France,95
2070,1945-06-19,1979-03-15,Premium,Provence-Alpes-Côte d'Azur,13
2071,1975-11-18,2008-10-16,Pro,Hauts-de-France,59
2072,2003-08-24,2023-01-26,Standard,Provence-Alpes-Côte d'Azur,83
2073,2006-06-23,2025-08-19,Pro,Île-de-France,78
2074,1953-10-31,1973-12-23,Standard,Île-de-France,94
2075,1948-06-30,1978-06-07,Premium,Auvergne-Rhône-Alpes,38
2076,1993-04-09,2015-04-23,Standard,Nouvelle-Aquitaine,17
2077,1983-03-01,2007-07-16,Standard,Bretagne,29
2078,1963-09-19,2024-04-05,Premium,Normandie,50
2079,1953-04-19,2022-06-16,Standard,Provence-Alpes-Côte d'Azur,83
2080,1985-05-21,2014-09-24,Standard,Nouvelle-Aquitaine,86
2081,1951-03-31,1989-08-20,Pro,Bourgogne-Franche-Comté,21
2082,1966-12-27,2015-03-01,Standard,Grand Est,67
2083,1995-12-10,2023-11-06,Standard,Île-de-France,94
2084,2004-10-19,2025-02-06,Premium,Île-de-France,91
2085,2000-09-01,2025-12-29,Pro,Provence-Alpes-Côte d'Azur,04
2086,1991-11-13,2022-07-26,Standard,Hauts-de-France,60
2087,1998-03-28,2020-10-05,Premium,Pays de la Loire,44
2088,1955-07-26,2015-08-08,Standard,Pays de la Loire,44
2089,2001-02-16,2024-07-27,Standard,Pays de la Loire,49
2090,2001-03-09,2019-04-22,Standard,Île-de-France,78
2091,1989-12-02,2017-07-20,Premium,Provence-Alpes-Côte d'Azur,84
2092,1963-09-11,2013-03-17,Standard,Hauts-de-France,60
2093,1979-06-24,2013-05-16,Standard,Auvergne-Rhône-Alpes,38
2094,1955-04-03,1982-01-03,Standard,Auvergne-Rhône-Alpes,69
2095,1990-05-01,2009-06-20,Pro,Bretagne,35
2096,1945-06-04,2020-01-09,Pro,Hauts-de-France,62
2097,2008-02-15,2026-04-02,Premium,Centre-Val de Loire,37
2098,1952-10-08,2018-11-08,Pro,Provence-Alpes-Côte d'Azur,84
2099,1977-04-13,1997-02-27,Pro,Normandie,76
2100,1994-03-06,2021-11-24,Pro,Île-de-France,93
2101,1989-05-24,2016-03-31,Pro,Bretagne,29
2102,1965-11-05,2011-06-19,Pro,Bretagne,29
2103,1958-01-03,1984-03-18,Pro,Provence-Alpes-Côte d'Azur,13
2104,1952-01-30,1999-01-08,Pro,Pays de la Loire,44
2105,1980-10-27,2004-05-13,Pro,Grand Est,54
2106,1996-09-03,2021-09-14,Standard,Bourgogne-Franche-Comté,71
2107,1952-03-08,1983-05-02,Standard,Nouvelle-Aquitaine,16
2108,1995-08-29,2018-11-20,Pro,Hauts-de-France,60
2109,1956-12-22,2000-04-09,Standard,Île-de-France,77
2110,2007-03-11,2025-09-01,Premium,Occitanie,31
2111,1996-05-23,2021-11-01,Pro,Île-de-France,93
2112,1972-08-31,1995-08-28,Standard,Hauts-de-France,59
2113,1999-08-07,2022-06-22,Pro,Île-de-France,77
2114,1960-07-28,1979-10-04,Standard,Auvergne-Rhône-Alpes,26
2115,1984-02-16,2022-04-22,Pro,Nouvelle-Aquitaine,86
2116,2006-09-25,2025-05-10,Standard,Île-de-France,77
2117,1964-03-01,2001-02-04,Premium,Nouvelle-Aquitaine,64
2118,1999-01-28,2018-10-09,Standard,Hauts-de-France,02
2119,1983-07-29,2021-07-16,Pro,Bourgogne-Franche-Comté,90
2120,2004-08-28,2024-11-23,Standard,Occitanie,81
2121,1964-07-04,1993-10-15,Pro,Île-de-France,91
2122,1963-12-20,1985-06-26,Standard,Occitanie,31
2123,1972-11-23,1993-11-05,Pro,Provence-Alpes-Côte d'Azur,06
2124,1997-10-01,2023-12-03,Pro,Pays de la Loire,72
2125,1989-05-18,2009-12-08,Pro,Bourgogne-Franche-Comté,89
2126,1978-11-11,1997-10-08,Standard,Île-de-France,93
2127,2004-12-12,2024-11-25,Standard,Centre-Val de Loire,45
2128,2007-01-09,2025-04-22,Pro,Hauts-de-France,02
2129,1963-08-18,2006-04-19,Standard,Occitanie,34
2130,1988-06-05,2025-08-15,Standard,Grand Est,54
2131,2006-02-11,2026-02-06,Standard,Île-de-France,91
2132,1976-03-27,2025-01-28,Pro,Grand Est,88
2133,1975-09-10,1996-03-30,Pro,Hauts-de-France,59
2134,1984-11-17,2014-07-06,Standard,Pays de la Loire,72
2135,1976-07-11,2008-09-01,Premium,Auvergne-Rhône-Alpes,73
2136,1948-07-22,1986-04-07,Pro,Normandie,27
2137,1967-03-11,2004-03-29,Premium,Hauts-de-France,80
2138,1968-02-10,2018-04-24,Pro,Provence-Alpes-Côte d'Azur,83
2139,1991-10-11,2021-11-05,Pro,Auvergne-Rhône-Alpes,42
2140,1946-04-10,1993-04-15,Pro,Bourgogne-Franche-Comté,71
2141,1983-05-29,2002-06-24,Premium,Centre-Val de Loire,37
2142,1949-09-09,2009-09-18,Premium,Auvergne-Rhône-Alpes,42
2143,1968-05-14,2020-01-22,Pro,Bourgogne-Franche-Comté,71
2144,2007-12-28,2026-04-13,Standard,Nouvelle-Aquitaine,64
2145,1988-12-28,2010-12-09,Standard,Normandie,50
2146,1961-11-14,2013-11-25,Premium,Hauts-de-France,60
2147,1986-03-24,2026-02-12,Pro,Île-de-France,92
2148,1964-11-01,1986-11-12,Premium,Île-de-France,93
2149,1964-02-12,1988-02-13,Standard,Nouvelle-Aquitaine,33
2150,2007-04-19,2025-12-28,Standard,Hauts-de-France,02
2151,1957-08-09,2014-06-08,Pro,Pays de la Loire,85
2152,1972-10-01,2018-12-28,Premium,Provence-Alpes-Côte d'Azur,83
2153,1988-04-16,2021-07-11,Premium,Nouvelle-Aquitaine,33
2154,1979-05-27,2019-07-13,Standard,Provence-Alpes-Côte d'Azur,06
2155,1993-06-23,2013-07-07,Standard,Bourgogne-Franche-Comté,25
2156,1994-01-01,2023-04-30,Premium,Île-de-France,92
2157,2000-05-21,2022-10-22,Standard,Bourgogne-Franche-Comté,71
2158,1962-05-11,2010-06-04,Standard,Pays de la Loire,53
2159,2007-07-04,2025-08-05,Pro,Grand Est,68
2160,2000-08-16,2023-09-17,Premium,Île-de-France,92
2161,1969-07-19,1999-10-04,Standard,Nouvelle-Aquitaine,33
2162,1972-10-12,2021-04-06,Pro,Île-de-France,77
2163,2008-01-20,2026-03-31,Pro,Bourgogne-Franche-Comté,25
2164,1948-02-19,2015-11-07,Pro,Grand Est,67
2165,1949-08-23,1985-04-30,Standard,Occitanie,30
2166,1991-05-25,2021-02-16,Premium,Île-de-France,78
2167,2005-02-21,2024-04-05,Pro,Auvergne-Rhône-Alpes,69
2168,1976-02-01,2000-08-20,Premium,Île-de-France,91
2169,1958-09-22,1982-11-22,Standard,Île-de-France,94
2170,2000-09-16,2021-11-14,Standard,Bourgogne-Franche-Comté,89
2171,1951-07-09,1986-07-03,Standard,Île-de-France,93
2172,1954-01-12,1988-05-24,Pro,Bretagne,35
2173,1996-08-25,2016-08-22,Standard,Pays de la Loire,72
2174,1978-04-17,2017-12-27,Pro,Île-de-France,77
2175,1983-09-07,2015-09-19,Premium,Bretagne,29
2176,2003-04-28,2023-11-26,Standard,Corse,2A
2177,1967-05-05,1989-04-11,Standard,Provence-Alpes-Côte d'Azur,83
2178,1975-10-17,2001-06-03,Premium,Normandie,76
2179,1998-04-07,2016-08-02,Standard,Île-de-France,77
2180,1981-02-05,2023-10-28,Standard,Normandie,50
2181,1948-06-30,2020-11-15,Standard,Auvergne-Rhône-Alpes,69
2182,1949-07-23,1970-09-28,Premium,Auvergne-Rhône-Alpes,42
2183,2005-07-31,2025-09-07,Premium,Hauts-de-France,59
2184,1994-05-20,2021-03-08,Pro,Occitanie,31
